Region	Nomregion	Provincia	Nomprov	Canton	Nomcan	Parroquia	Nompar
S	SIERRA	1	AZUAY	1	CUENCA	1	BELLAVISTA
S	SIERRA	1	AZUAY	1	CUENCA	2	CAÑARIBAMBA
S	SIERRA	1	AZUAY	1	CUENCA	3	EL BATAN
S	SIERRA	1	AZUAY	1	CUENCA	4	EL SAGRARIO
S	SIERRA	1	AZUAY	1	CUENCA	5	EL VECINO
S	SIERRA	1	AZUAY	1	CUENCA	6	GIL RAMIREZ DAVALOS
S	SIERRA	1	AZUAY	1	CUENCA	7	HUAYNACAPAC
S	SIERRA	1	AZUAY	1	CUENCA	8	MACHANGARA
S	SIERRA	1	AZUAY	1	CUENCA	9	MONAY
S	SIERRA	1	AZUAY	1	CUENCA	10	SAN BLAS
S	SIERRA	1	AZUAY	1	CUENCA	11	SAN SEBASTIAN
S	SIERRA	1	AZUAY	1	CUENCA	12	SUCRE
S	SIERRA	1	AZUAY	1	CUENCA	13	TOTORACOCHA
S	SIERRA	1	AZUAY	1	CUENCA	14	YANUNCAY
S	SIERRA	1	AZUAY	1	CUENCA	15	HERMANO MIGUEL
S	SIERRA	1	AZUAY	1	CUENCA	50	CUENCA
S	SIERRA	1	AZUAY	1	CUENCA	51	BAÑOS
S	SIERRA	1	AZUAY	1	CUENCA	52	CUMBE
S	SIERRA	1	AZUAY	1	CUENCA	53	CHAUCHA
S	SIERRA	1	AZUAY	1	CUENCA	54	CHECA (JIDCAY)
S	SIERRA	1	AZUAY	1	CUENCA	55	CHIQUINTAD
S	SIERRA	1	AZUAY	1	CUENCA	56	LLACAO
S	SIERRA	1	AZUAY	1	CUENCA	57	MOLLETURO
S	SIERRA	1	AZUAY	1	CUENCA	58	NULTI
S	SIERRA	1	AZUAY	1	CUENCA	59	OCTAVIO CORDERO PALACIOS  (SANTA ROSA)
S	SIERRA	1	AZUAY	1	CUENCA	60	PACCHA
S	SIERRA	1	AZUAY	1	CUENCA	61	QUINGEO
S	SIERRA	1	AZUAY	1	CUENCA	62	RICAURTE
S	SIERRA	1	AZUAY	1	CUENCA	63	SAN JOAQUIN
S	SIERRA	1	AZUAY	1	CUENCA	64	SANTA ANA
S	SIERRA	1	AZUAY	1	CUENCA	65	SAYAUSI
S	SIERRA	1	AZUAY	1	CUENCA	66	SIDCAY
S	SIERRA	1	AZUAY	1	CUENCA	67	SININCAY
S	SIERRA	1	AZUAY	1	CUENCA	68	TARQUI
S	SIERRA	1	AZUAY	1	CUENCA	69	TURI
S	SIERRA	1	AZUAY	1	CUENCA	70	VALLE
S	SIERRA	1	AZUAY	1	CUENCA	71	VICTORIA DEL PORTETE (IRQUIS)
S	SIERRA	1	AZUAY	2	GIRON	50	GIRON
S	SIERRA	1	AZUAY	2	GIRON	51	ASUNCION
S	SIERRA	1	AZUAY	2	GIRON	52	SAN GERARDO
S	SIERRA	1	AZUAY	3	GUALACEO	50	GUALACEO
S	SIERRA	1	AZUAY	3	GUALACEO	51	CHORDELEG
S	SIERRA	1	AZUAY	3	GUALACEO	52	DANIEL CORDOVA TORAL (EL ORIENTE)
S	SIERRA	1	AZUAY	3	GUALACEO	53	JADAN
S	SIERRA	1	AZUAY	3	GUALACEO	54	MARIANO MORENO
S	SIERRA	1	AZUAY	3	GUALACEO	55	PRINCIPAL
S	SIERRA	1	AZUAY	3	GUALACEO	56	REMIGIO CRESPO TORAL (GULAG)
S	SIERRA	1	AZUAY	3	GUALACEO	57	SAN JUAN
S	SIERRA	1	AZUAY	3	GUALACEO	58	ZHIDMAD
S	SIERRA	1	AZUAY	3	GUALACEO	59	LUIS CORDERO VEGA
S	SIERRA	1	AZUAY	4	NABON	50	NABON
S	SIERRA	1	AZUAY	4	NABON	51	COCHAPATA
S	SIERRA	1	AZUAY	4	NABON	52	EL PROGRESO (CAB.EN ZHOTA)
S	SIERRA	1	AZUAY	4	NABON	53	LAS NIEVES (CHAYA)
S	SIERRA	1	AZUAY	4	NABON	54	OÑA
S	SIERRA	1	AZUAY	5	PAUTE	50	PAUTE
S	SIERRA	1	AZUAY	5	PAUTE	51	AMALUZA
S	SIERRA	1	AZUAY	5	PAUTE	52	BULAN (JOSE VICTOR IZQUIERDO)
S	SIERRA	1	AZUAY	5	PAUTE	53	CHICAN (GUILLERMO ORTEGA)
S	SIERRA	1	AZUAY	5	PAUTE	54	EL CABO
S	SIERRA	1	AZUAY	5	PAUTE	55	GUACHAPALA
S	SIERRA	1	AZUAY	5	PAUTE	56	GUARAINAG
S	SIERRA	1	AZUAY	5	PAUTE	57	PALMAS
S	SIERRA	1	AZUAY	5	PAUTE	58	PAN
S	SIERRA	1	AZUAY	5	PAUTE	59	SAN CRISTOBAL (CARLOS ORDOÑEZ LAZO)
S	SIERRA	1	AZUAY	5	PAUTE	60	SEVILLA DE ORO
S	SIERRA	1	AZUAY	5	PAUTE	61	TOMEBAMBA
S	SIERRA	1	AZUAY	5	PAUTE	62	DUG DUG
S	SIERRA	1	AZUAY	6	PUCARA	50	PUCARA
S	SIERRA	1	AZUAY	6	PUCARA	51	CAMILO PONCE ENRIQUEZ
S	SIERRA	1	AZUAY	6	PUCARA	52	SAN RAFAEL DE SHARUG
S	SIERRA	1	AZUAY	7	SAN FERNANDO	50	SAN FERNANDO
S	SIERRA	1	AZUAY	7	SAN FERNANDO	51	CHUMBLIN
S	SIERRA	1	AZUAY	8	SANTA ISABEL	50	SANTA ISABEL
S	SIERRA	1	AZUAY	8	SANTA ISABEL	51	ABDON CALDERON  (LA UNION)
S	SIERRA	1	AZUAY	8	SANTA ISABEL	52	EL CARMEN DE PIJILI
S	SIERRA	1	AZUAY	8	SANTA ISABEL	53	ZHAGLLI (SHAGLLI)
S	SIERRA	1	AZUAY	9	SIGSIG	50	SIGSIG
S	SIERRA	1	AZUAY	9	SIGSIG	51	CUCHIL (CUTCHIL)
S	SIERRA	1	AZUAY	9	SIGSIG	52	GIMA
S	SIERRA	1	AZUAY	9	SIGSIG	53	GUEL
S	SIERRA	1	AZUAY	9	SIGSIG	54	LUDO
S	SIERRA	1	AZUAY	9	SIGSIG	55	SAN BARTOLOME
S	SIERRA	1	AZUAY	9	SIGSIG	56	SAN JOSE DE RARANGA
S	SIERRA	1	AZUAY	10	OÑA	50	SAN FELIPE DE OÑA
S	SIERRA	1	AZUAY	10	OÑA	51	SUSUDEL
S	SIERRA	1	AZUAY	11	CHORDELEG	50	CHORDELEG
S	SIERRA	1	AZUAY	11	CHORDELEG	51	PRINCIPAL
S	SIERRA	1	AZUAY	11	CHORDELEG	52	LA UNION
S	SIERRA	1	AZUAY	11	CHORDELEG	53	LUIS GALARZA ORELLANA
S	SIERRA	1	AZUAY	11	CHORDELEG	54	SAN MARTIN DE PUZHIO
S	SIERRA	1	AZUAY	12	EL PAN	50	EL PAN
S	SIERRA	1	AZUAY	12	EL PAN	51	AMALUZA
S	SIERRA	1	AZUAY	12	EL PAN	52	PALMAS
S	SIERRA	1	AZUAY	12	EL PAN	53	SAN VICENTE
S	SIERRA	1	AZUAY	13	SEVILLA DE  ORO	50	SEVILLA DE ORO
S	SIERRA	1	AZUAY	13	SEVILLA DE  ORO	51	AMALUZA
S	SIERRA	1	AZUAY	13	SEVILLA DE  ORO	52	PALMAS
S	SIERRA	1	AZUAY	14	GUACHAPALA	50	GUACHAPALA
S	SIERRA	2	BOLIVAR	1	GUARANDA	1	ANGEL POLIBIO CHAVES
S	SIERRA	2	BOLIVAR	1	GUARANDA	2	GABRIEL IGNACIO VEINTIMILLA
S	SIERRA	2	BOLIVAR	1	GUARANDA	3	GUANUJO
S	SIERRA	2	BOLIVAR	1	GUARANDA	50	GUARANDA
S	SIERRA	2	BOLIVAR	1	GUARANDA	51	FACUNDO VELA
S	SIERRA	2	BOLIVAR	1	GUARANDA	52	GUANUJO
S	SIERRA	2	BOLIVAR	1	GUARANDA	53	JULIO E. MORENO
S	SIERRA	2	BOLIVAR	1	GUARANDA	54	LAS NAVES
S	SIERRA	2	BOLIVAR	1	GUARANDA	55	SALINAS
S	SIERRA	2	BOLIVAR	1	GUARANDA	56	SAN LORENZO
S	SIERRA	2	BOLIVAR	1	GUARANDA	57	SAN SIMON (YACOTO)
S	SIERRA	2	BOLIVAR	1	GUARANDA	58	SANTA FE
S	SIERRA	2	BOLIVAR	1	GUARANDA	59	SIMIATUG
S	SIERRA	2	BOLIVAR	1	GUARANDA	60	SAN LUIS DE PAMBIL
S	SIERRA	2	BOLIVAR	2	CHILLANES	50	CHILLANES
S	SIERRA	2	BOLIVAR	2	CHILLANES	51	SAN JOSE DEL TAMBO (TAMBOPAMBA)
S	SIERRA	2	BOLIVAR	3	CHIMBO	50	SAN JOSE DE CHIMBO
S	SIERRA	2	BOLIVAR	3	CHIMBO	51	ASUNCION
S	SIERRA	2	BOLIVAR	3	CHIMBO	52	CALUMA
S	SIERRA	2	BOLIVAR	3	CHIMBO	53	MAGDALENA (CHAPACOTO)
S	SIERRA	2	BOLIVAR	3	CHIMBO	54	SAN SEBASTIAN
S	SIERRA	2	BOLIVAR	3	CHIMBO	55	TELIMBELA
S	SIERRA	2	BOLIVAR	4	ECHEANDIA	50	ECHEANDIA
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	50	SAN MIGUEL
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	51	BALSAPAMBA
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	52	BILOVAN
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	53	REGULO DE MORA
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	54	SAN PABLO  (SAN PABLO DE ATENAS
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	55	SANTIAGO
S	SIERRA	2	BOLIVAR	5	SAN MIGUEL	56	SAN VICENTE
S	SIERRA	2	BOLIVAR	6	CALUMA	50	CALUMA
S	SIERRA	2	BOLIVAR	7	LAS NAVES	1	LAS MERCEDES
S	SIERRA	2	BOLIVAR	7	LAS NAVES	2	LAS NAVES
S	SIERRA	2	BOLIVAR	7	LAS NAVES	50	LAS NAVES
S	SIERRA	3	CAÑAR	1	AZOGUES	1	AURELIO BAYAS MARTINEZ
S	SIERRA	3	CAÑAR	1	AZOGUES	2	AZOGUES
S	SIERRA	3	CAÑAR	1	AZOGUES	3	BORRERO
S	SIERRA	3	CAÑAR	1	AZOGUES	4	SAN FRANCISCO
S	SIERRA	3	CAÑAR	1	AZOGUES	50	AZOGUES
S	SIERRA	3	CAÑAR	1	AZOGUES	51	COJITAMBO
S	SIERRA	3	CAÑAR	1	AZOGUES	52	DELEG
S	SIERRA	3	CAÑAR	1	AZOGUES	53	GUAPAN
S	SIERRA	3	CAÑAR	1	AZOGUES	54	JAVIER LOYOLA (CHUQUIPATA)
S	SIERRA	3	CAÑAR	1	AZOGUES	55	LUIS CORDERO
S	SIERRA	3	CAÑAR	1	AZOGUES	56	PINDILIG
S	SIERRA	3	CAÑAR	1	AZOGUES	57	RIVERA
S	SIERRA	3	CAÑAR	1	AZOGUES	58	SAN MIGUEL
S	SIERRA	3	CAÑAR	1	AZOGUES	59	SOLANO
S	SIERRA	3	CAÑAR	1	AZOGUES	60	TADAY
S	SIERRA	3	CAÑAR	2	BIBLIAN	50	BIBLIAN
S	SIERRA	3	CAÑAR	2	BIBLIAN	51	NAZON
S	SIERRA	3	CAÑAR	2	BIBLIAN	52	SAN FRANCISCO DE SAGEO
S	SIERRA	3	CAÑAR	2	BIBLIAN	53	TURUPAMBA
S	SIERRA	3	CAÑAR	2	BIBLIAN	54	JERUSALEN
S	SIERRA	3	CAÑAR	3	CAÑAR	50	CAÑAR
S	SIERRA	3	CAÑAR	3	CAÑAR	51	CHONTAMARCA
S	SIERRA	3	CAÑAR	3	CAÑAR	52	CHOROCOPTE
S	SIERRA	3	CAÑAR	3	CAÑAR	53	GENERAL MORALES (SOCARTE)
S	SIERRA	3	CAÑAR	3	CAÑAR	54	GUALLETURO
S	SIERRA	3	CAÑAR	3	CAÑAR	55	HONORATO VASQUEZ
S	SIERRA	3	CAÑAR	3	CAÑAR	56	INGAPIRCA
S	SIERRA	3	CAÑAR	3	CAÑAR	57	JUNCAL
S	SIERRA	3	CAÑAR	3	CAÑAR	58	SAN ANTONIO
S	SIERRA	3	CAÑAR	3	CAÑAR	59	SUSCAL
S	SIERRA	3	CAÑAR	3	CAÑAR	60	TAMBO
S	SIERRA	3	CAÑAR	3	CAÑAR	61	ZHUD
S	SIERRA	3	CAÑAR	3	CAÑAR	62	VENTURA
S	SIERRA	3	CAÑAR	3	CAÑAR	63	DUCUR
S	SIERRA	3	CAÑAR	4	LA TRONCAL	50	LA TRONCAL
S	SIERRA	3	CAÑAR	4	LA TRONCAL	51	MANUEL J. CALLE
S	SIERRA	3	CAÑAR	4	LA TRONCAL	52	PANCHO NEGRO
S	SIERRA	3	CAÑAR	5	EL TAMBO	50	EL TAMBO
S	SIERRA	3	CAÑAR	6	DELEG	50	DELEG
S	SIERRA	3	CAÑAR	6	DELEG	51	SOLANO
S	SIERRA	3	CAÑAR	7	SUSCAL	50	SUSCAL
S	SIERRA	4	CARCHI	1	TULCAN	1	GONZALEZ SUAREZ
S	SIERRA	4	CARCHI	1	TULCAN	2	TULCAN
S	SIERRA	4	CARCHI	1	TULCAN	50	TULCAN
S	SIERRA	4	CARCHI	1	TULCAN	51	EL CARMELO (EL PUN)
S	SIERRA	4	CARCHI	1	TULCAN	52	HUACA
S	SIERRA	4	CARCHI	1	TULCAN	53	JULIO ANDRADE (OREJUELA)
S	SIERRA	4	CARCHI	1	TULCAN	54	MALDONADO
S	SIERRA	4	CARCHI	1	TULCAN	55	PIOTER
S	SIERRA	4	CARCHI	1	TULCAN	56	TOBAR DONOSO
S	SIERRA	4	CARCHI	1	TULCAN	57	TUFIÑO
S	SIERRA	4	CARCHI	1	TULCAN	58	URBINA
S	SIERRA	4	CARCHI	1	TULCAN	59	EL CHICAL
S	SIERRA	4	CARCHI	1	TULCAN	60	MARISCAL SUCRE
S	SIERRA	4	CARCHI	1	TULCAN	61	SANTA MARTHA DE CUBA
S	SIERRA	4	CARCHI	2	BOLIVAR	50	BOLIVAR
S	SIERRA	4	CARCHI	2	BOLIVAR	51	GARCIA MORENO
S	SIERRA	4	CARCHI	2	BOLIVAR	52	LOS ANDES
S	SIERRA	4	CARCHI	2	BOLIVAR	53	MONTE OLIVO
S	SIERRA	4	CARCHI	2	BOLIVAR	54	SAN VICENTE DE PUSIR
S	SIERRA	4	CARCHI	2	BOLIVAR	55	SAN RAFAEL
S	SIERRA	4	CARCHI	3	ESPEJO	1	EL ANGEL
S	SIERRA	4	CARCHI	3	ESPEJO	2	27 DE SEPTIEMBRE
S	SIERRA	4	CARCHI	3	ESPEJO	50	EL ANGEL
S	SIERRA	4	CARCHI	3	ESPEJO	51	EL GOALTAL
S	SIERRA	4	CARCHI	3	ESPEJO	52	LA LIBERTAD (ALIZO)
S	SIERRA	4	CARCHI	3	ESPEJO	53	SAN ISIDRO
S	SIERRA	4	CARCHI	4	MIRA	50	MIRA
S	SIERRA	4	CARCHI	4	MIRA	51	CONCEPCIÓN
S	SIERRA	4	CARCHI	4	MIRA	52	JIJON Y CAAMAÑO
S	SIERRA	4	CARCHI	4	MIRA	53	JUAN MONTALVO
S	SIERRA	4	CARCHI	5	MONTUFAR	1	GONZALEZ SUAREZ
S	SIERRA	4	CARCHI	5	MONTUFAR	2	SAN JOSE
S	SIERRA	4	CARCHI	5	MONTUFAR	50	SAN GABRIEL
S	SIERRA	4	CARCHI	5	MONTUFAR	51	CRISTOBAL COLON
S	SIERRA	4	CARCHI	5	MONTUFAR	52	CHITAN DE NAVARRETE
S	SIERRA	4	CARCHI	5	MONTUFAR	53	FERNANDEZ SALVADOR
S	SIERRA	4	CARCHI	5	MONTUFAR	54	LA PAZ
S	SIERRA	4	CARCHI	5	MONTUFAR	55	PIARTAL
S	SIERRA	4	CARCHI	6	SAN PEDRO DE HUACA	50	HUACA
S	SIERRA	4	CARCHI	6	SAN PEDRO DE HUACA	51	MARISCAL SUCRE
S	SIERRA	5	COTOPAXI	1	LATACUNGA	1	ELOY ALFARO  (SAN FELIPE)
S	SIERRA	5	COTOPAXI	1	LATACUNGA	2	IGNACIO FLORES
S	SIERRA	5	COTOPAXI	1	LATACUNGA	3	JUAN MONTALVO
S	SIERRA	5	COTOPAXI	1	LATACUNGA	4	LA MATRIZ
S	SIERRA	5	COTOPAXI	1	LATACUNGA	5	SAN BUENAVENTURA
S	SIERRA	5	COTOPAXI	1	LATACUNGA	50	LATACUNGA
S	SIERRA	5	COTOPAXI	1	LATACUNGA	51	ALAQUES
S	SIERRA	5	COTOPAXI	1	LATACUNGA	52	BELISARIO QUEVEDO
S	SIERRA	5	COTOPAXI	1	LATACUNGA	53	GUAITACAMA
S	SIERRA	5	COTOPAXI	1	LATACUNGA	54	JOSEGUANGO BAJO
S	SIERRA	5	COTOPAXI	1	LATACUNGA	55	LAS PAMPAS
S	SIERRA	5	COTOPAXI	1	LATACUNGA	56	MULALO
S	SIERRA	5	COTOPAXI	1	LATACUNGA	57	 11 DE NOVIEMBRE
S	SIERRA	5	COTOPAXI	1	LATACUNGA	58	POALO
S	SIERRA	5	COTOPAXI	1	LATACUNGA	59	SAN JUAN DE PASTOCALLE
S	SIERRA	5	COTOPAXI	1	LATACUNGA	60	SIGCHOS
S	SIERRA	5	COTOPAXI	1	LATACUNGA	61	TANICUCHI
S	SIERRA	5	COTOPAXI	1	LATACUNGA	62	TOACASO
S	SIERRA	5	COTOPAXI	1	LATACUNGA	63	PALO QUEMADO
S	SIERRA	5	COTOPAXI	2	LA MANA	50	LA MANA
S	SIERRA	5	COTOPAXI	2	LA MANA	51	GUASAGANDA
S	SIERRA	5	COTOPAXI	2	LA MANA	52	PUCAYACU
S	SIERRA	5	COTOPAXI	3	PANGUA	50	EL CORAZON
S	SIERRA	5	COTOPAXI	3	PANGUA	51	MORASPUNGO
S	SIERRA	5	COTOPAXI	3	PANGUA	52	PINLLOPATA
S	SIERRA	5	COTOPAXI	3	PANGUA	53	RAMON CAMPAÑA
S	SIERRA	5	COTOPAXI	4	PUJILI	50	PUJILI
S	SIERRA	5	COTOPAXI	4	PUJILI	51	ANGAMARCA
S	SIERRA	5	COTOPAXI	4	PUJILI	52	CHUCCHILAN
S	SIERRA	5	COTOPAXI	4	PUJILI	53	GUANGAJE
S	SIERRA	5	COTOPAXI	4	PUJILI	54	ISINLIBI
S	SIERRA	5	COTOPAXI	4	PUJILI	55	LA VICTORIA
S	SIERRA	5	COTOPAXI	4	PUJILI	56	PILALO
S	SIERRA	5	COTOPAXI	4	PUJILI	57	TINGO
S	SIERRA	5	COTOPAXI	4	PUJILI	58	ZUMBAHUA
S	SIERRA	5	COTOPAXI	5	SALCEDO	50	SAN MIGUEL
S	SIERRA	5	COTOPAXI	5	SALCEDO	51	ANTONIO JOSE HOLGUIN
S	SIERRA	5	COTOPAXI	5	SALCEDO	52	CUSUBAMBA
S	SIERRA	5	COTOPAXI	5	SALCEDO	53	MULALILLO
S	SIERRA	5	COTOPAXI	5	SALCEDO	54	MULLIQUINDIL (SANTA ANA)
S	SIERRA	5	COTOPAXI	5	SALCEDO	55	PANSALEO
S	SIERRA	5	COTOPAXI	6	SAQUISILI	50	SAQUISILI
S	SIERRA	5	COTOPAXI	6	SAQUISILI	51	CANCHAGUA
S	SIERRA	5	COTOPAXI	6	SAQUISILI	52	CHANTILIN
S	SIERRA	5	COTOPAXI	6	SAQUISILI	53	COCHAPAMBA
S	SIERRA	5	COTOPAXI	7	SIGCHOS	50	SIGCHOS
S	SIERRA	5	COTOPAXI	7	SIGCHOS	51	CHUGCHILLAN
S	SIERRA	5	COTOPAXI	7	SIGCHOS	52	ISINLIVI
S	SIERRA	5	COTOPAXI	7	SIGCHOS	53	LAS PAMPAS
S	SIERRA	5	COTOPAXI	7	SIGCHOS	54	PALO QUEMADO
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	1	LIZARZABURU
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	2	MALDONADO
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	3	VELASCO
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	4	VELOZ
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	5	YARUQUIES
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	6	LICAN
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	50	RIOBAMBA
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	51	CACHA
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	52	CALPI
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	53	CUBIJIES
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	54	FLORES
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	55	LICAN
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	56	LICTO
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	57	PUNGALA
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	58	PUNIN
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	59	QUIMIAG
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	60	SAN JUAN
S	SIERRA	6	CHIMBORAZO	1	RIOBAMBA	61	SAN LUIS
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	50	ALAUSI
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	51	ACHUPALLAS
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	52	CUMANDA
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	53	GUASUNTOS
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	54	HUIGRA
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	55	MULTITUD
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	56	PISTISHI (NARIZ DEL DIABLO)
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	57	PUMALLACTA
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	58	SEVILLA
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	59	SEBAMBE
S	SIERRA	6	CHIMBORAZO	2	ALAUSI	60	TIXAN
S	SIERRA	6	CHIMBORAZO	3	COLTA	1	CAJABAMBA
S	SIERRA	6	CHIMBORAZO	3	COLTA	2	SICALPA
S	SIERRA	6	CHIMBORAZO	3	COLTA	50	VILLA LA UNION
S	SIERRA	6	CHIMBORAZO	3	COLTA	51	CAÑI
S	SIERRA	6	CHIMBORAZO	3	COLTA	52	COLUMBE
S	SIERRA	6	CHIMBORAZO	3	COLTA	53	JUAN DE VELASCO
S	SIERRA	6	CHIMBORAZO	3	COLTA	54	SANTIAGO DE QUITO
S	SIERRA	6	CHIMBORAZO	4	CHAMBO	50	CHAMBO
S	SIERRA	6	CHIMBORAZO	5	CHUNCHI	50	CHUNCHI
S	SIERRA	6	CHIMBORAZO	5	CHUNCHI	51	CAPZOL
S	SIERRA	6	CHIMBORAZO	5	CHUNCHI	52	COMPUD
S	SIERRA	6	CHIMBORAZO	5	CHUNCHI	53	GONZOL
S	SIERRA	6	CHIMBORAZO	5	CHUNCHI	54	LLAGOS
S	SIERRA	6	CHIMBORAZO	6	GUAMOTE	50	GUAMOTE
S	SIERRA	6	CHIMBORAZO	6	GUAMOTE	51	CEBADAS
S	SIERRA	6	CHIMBORAZO	6	GUAMOTE	52	PALMIRA
S	SIERRA	6	CHIMBORAZO	7	GUANO	1	EL ROSARIO
S	SIERRA	6	CHIMBORAZO	7	GUANO	2	LA MATRIZ
S	SIERRA	6	CHIMBORAZO	7	GUANO	50	GUANO
S	SIERRA	6	CHIMBORAZO	7	GUANO	51	GUANANDO
S	SIERRA	6	CHIMBORAZO	7	GUANO	52	ILAPO
S	SIERRA	6	CHIMBORAZO	7	GUANO	53	LA PROVIDENCIA
S	SIERRA	6	CHIMBORAZO	7	GUANO	54	SAN ANDRES
S	SIERRA	6	CHIMBORAZO	7	GUANO	55	SAN GERARDO DE PACAICAGUAN
S	SIERRA	6	CHIMBORAZO	7	GUANO	56	SAN ISIDRO DE PATULU
S	SIERRA	6	CHIMBORAZO	7	GUANO	57	SAN JOSE DEL CHAZO
S	SIERRA	6	CHIMBORAZO	7	GUANO	58	SANTA FE DE GALAN
S	SIERRA	6	CHIMBORAZO	7	GUANO	59	VALPARAISO
S	SIERRA	6	CHIMBORAZO	8	PALLATANGA	50	PALLATANGA
S	SIERRA	6	CHIMBORAZO	9	PENIPE	50	PENIPE
S	SIERRA	6	CHIMBORAZO	9	PENIPE	51	EL ALTAR
S	SIERRA	6	CHIMBORAZO	9	PENIPE	52	MATUS
S	SIERRA	6	CHIMBORAZO	9	PENIPE	53	PUELA
S	SIERRA	6	CHIMBORAZO	9	PENIPE	54	SAN ANTONIO DE BAYUSHIG
S	SIERRA	6	CHIMBORAZO	9	PENIPE	55	LA CANDELARIA
S	SIERRA	6	CHIMBORAZO	9	PENIPE	56	BILBAO (CAB.EN QUILLUYACU)
S	SIERRA	6	CHIMBORAZO	10	CUMANDA	50	CUMANDA
C	COSTA	7	EL ORO	1	MACHALA	1	LA PROVIDENCIA
C	COSTA	7	EL ORO	1	MACHALA	2	MACHALA
C	COSTA	7	EL ORO	1	MACHALA	3	PUERTO BOLIVAR
C	COSTA	7	EL ORO	1	MACHALA	4	NUEVE DE MAYO
C	COSTA	7	EL ORO	1	MACHALA	5	EL CAMBIO
C	COSTA	7	EL ORO	1	MACHALA	50	MACHALA
C	COSTA	7	EL ORO	1	MACHALA	51	EL CAMBIO
C	COSTA	7	EL ORO	1	MACHALA	52	EL RETIRO
C	COSTA	7	EL ORO	2	ARENILLAS	50	ARENILLAS
C	COSTA	7	EL ORO	2	ARENILLAS	51	CHACRAS
C	COSTA	7	EL ORO	2	ARENILLAS	52	LA LIBERTAD
C	COSTA	7	EL ORO	2	ARENILLAS	53	LAS LAJAS
C	COSTA	7	EL ORO	2	ARENILLAS	54	PALMALES
C	COSTA	7	EL ORO	2	ARENILLAS	55	CARCABON
C	COSTA	7	EL ORO	3	ATAHUALPA	50	PACCHA
C	COSTA	7	EL ORO	3	ATAHUALPA	51	AYAPAMBA
C	COSTA	7	EL ORO	3	ATAHUALPA	52	CORDONCILLO
C	COSTA	7	EL ORO	3	ATAHUALPA	53	MILAGRO
C	COSTA	7	EL ORO	3	ATAHUALPA	54	SAN JOSE
C	COSTA	7	EL ORO	3	ATAHUALPA	55	CERRO AZUL
C	COSTA	7	EL ORO	4	BALSAS	50	BALSAS
C	COSTA	7	EL ORO	4	BALSAS	51	BELLAMARIA
C	COSTA	7	EL ORO	5	CHILLA	50	CHILLA
C	COSTA	7	EL ORO	6	EL GUABO	50	EL GUABO
C	COSTA	7	EL ORO	6	EL GUABO	51	BARBONES (SUCRE)
C	COSTA	7	EL ORO	6	EL GUABO	52	LA IBERIA
C	COSTA	7	EL ORO	6	EL GUABO	53	TENDALES (CAB.EN PUERTO TENDALES)
C	COSTA	7	EL ORO	7	HUAQUILLAS	1	ECUADOR
C	COSTA	7	EL ORO	7	HUAQUILLAS	2	EL PARAISO
C	COSTA	7	EL ORO	7	HUAQUILLAS	3	HUALTACO
C	COSTA	7	EL ORO	7	HUAQUILLAS	4	MILTON REYES
C	COSTA	7	EL ORO	7	HUAQUILLAS	5	UNION LOJANA
C	COSTA	7	EL ORO	7	HUAQUILLAS	50	HUAQUILLAS
C	COSTA	7	EL ORO	8	MARCABELI	50	MARCABELI
C	COSTA	7	EL ORO	8	MARCABELI	51	EL INGENIO
C	COSTA	7	EL ORO	9	PASAJE	1	BOLIVAR
C	COSTA	7	EL ORO	9	PASAJE	2	LOMA DE FRANCO
C	COSTA	7	EL ORO	9	PASAJE	3	OCHOA LEON
