Grupo	Código	Parroquia Base	Región	Código	Provincia	Código	Cantón	Código	Parroquia
337			Sierra	05	Cotopaxi	0506	Saquisili	050653	Cochapamba
337			Sierra	05	Cotopaxi	0504	Pujili	050453	Guangaje
337			Sierra	05	Cotopaxi	0504	Pujili	050457	Tingo
337			Sierra	05	Cotopaxi	0504	Pujili	050450	Pujili
338			Costa	13	Manabi	1311	Pichincha	131150	Pichincha
338			Costa	13	Manabi	1302	Bolivar	130250	Calceta
338			Costa	13	Manabi	1302	Bolivar	130251	Membrillo
339			Sierra	05	Cotopaxi	0501	Latacunga	050156	Mulalo
339			Sierra	05	Cotopaxi	0501	Latacunga	050151	Alaques (Alaquez)
339			Sierra	05	Cotopaxi	0501	Latacunga	050150	Latacunga
340			AmazonÝa	15	Napo	1503	Archidona	150352	Cotundo
340			AmazonÝa	15	Napo	1501	Tena	150155	Puerto Misahualli
340			AmazonÝa	15	Napo	1503	Archidona	150354	San Pablo de Ushpayacu
341	131250	Rocafuerte	Costa	13	Manabi	1312	Rocafuerte	131250	Rocafuerte
342			AmazonÝa	22	Orellana	2204	Loreto	220454	San JosÚ de Dahuano
342			AmazonÝa	15	Napo	1501	Tena	150151	Ahuano
343			Sierra	05	Cotopaxi	0501	Latacunga	050162	Toacaso
343			Sierra	05	Cotopaxi	0501	Latacunga	050161	Tanicuchi
343			Sierra	05	Cotopaxi	0501	Latacunga	050153	Guaitacama (Guaytacama)
343			Sierra	05	Cotopaxi	0506	Saquisili	050650	Saquisili
343			Sierra	05	Cotopaxi	0501	Latacunga	050154	Joseguango Bajo
343			Sierra	05	Cotopaxi	0501	Latacunga	050151	Alaques (Alaquez)
343			Sierra	05	Cotopaxi	0506	Saquisili	050652	Chantilin
343			Sierra	05	Cotopaxi	0501	Latacunga	050158	Paolo
343			Sierra	05	Cotopaxi	0501	Latacunga	050150	Latacunga
344			Costa	09	Guayas	0908	El Empalme	090851	Guayas (Pueblo Nuevo)
344			Costa	09	Guayas	0908	El Empalme	090850	Velasco Ibarra(cab. en El Empalme)
345			Sierra	05	Cotopaxi	0506	Saquisili	050653	Cochapamba
345			Sierra	05	Cotopaxi	0506	Saquisili	050650	Saquisili
345			Sierra	05	Cotopaxi	0501	Latacunga	050158	Paolo
345			Sierra	05	Cotopaxi	0504	Pujili	050455	La Victoria
345			Sierra	05	Cotopaxi	0504	Pujili	050450	Pujili
346	130750	Junin	Costa	13	Manabi	1307	Junin	130750	Junin
347			Sierra	05	Cotopaxi	0504	Pujili	050453	Guangaje
347			Sierra	05	Cotopaxi	0504	Pujili	050457	Tingo
347			Sierra	05	Cotopaxi	0504	Pujili	050456	Pilalo
348			AmazonÝa	15	Napo	1501	Tena	150154	Pano
348			AmazonÝa	15	Napo	1501	Tena	150150	Tena
349			Costa	13	Manabi	1302	Bolivar	130250	Calceta
349			Costa	13	Manabi	1307	Junin	130750	Junin
349			Costa	13	Manabi	1302	Bolivar	130252	Quiroga
350			Sierra	05	Cotopaxi	0501	Latacunga	050158	Paolo
350			Sierra	05	Cotopaxi	0504	Pujili	050455	La Victoria
350			Sierra	05	Cotopaxi	0504	Pujili	050450	Pujili
350			Sierra	05	Cotopaxi	0501	Latacunga	050150	Latacunga
351	050450	Pujili	Sierra	05	Cotopaxi	0504	Pujili	050450	Pujili
352	050456	Pilalo	Sierra	05	Cotopaxi	0504	Pujili	050456	Pilalo
353			Costa	13	Manabi	1308	Manta	130850	Manta
353			Costa	13	Manabi	1309	Montecristi	130950	Montecristi
354			Costa	13	Manabi	1301	Portoviejo	130153	Crucita
354			Costa	13	Manabi	1321	Jaramijo	132150	Jaramijo
354			Costa	13	Manabi	1309	Montecristi	130950	Montecristi
354									
355			Costa	13	Manabi	1301	Portoviejo	130150	Portoviejo
355			Costa	13	Manabi	1301	Portoviejo	130155	Riochico (RÝo Chico)
356			Sierra	05	Cotopaxi	0501	Latacunga	050152	Belisario Quevedo (Guanailin)
356			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
356			Sierra	05	Cotopaxi	0505	Salcedo	050554	Mulliquindil (Santa Ana)
356			Sierra	05	Cotopaxi	0501	Latacunga	050150	Latacunga
357			Costa	09	Guayas	0908	El Empalme	090851	Guayas (Pueblo Nuevo)
357			Costa	12	Los R¦os	1205	Quevedo	120550	Quevedo
357			Costa	12	Los R¦os	1212	Mocache	121250	Mocache
358			Costa	13	Manabi	1312	Rocafuerte	131250	Rocafuerte
358			Costa	13	Manabi	1307	Junin	130750	Junin
358			Costa	13	Manabi	1301	Portoviejo	130154	Pueblo Nuevo
358			Costa	13	Manabi	1301	Portoviejo	130155	Riochico (RÝo Chico)
358			Costa	13	Manabi	1301	Portoviejo	130151	Abd¾n Calderon (San Francisco)
359			Costa	13	Manabi	1312	Rocafuerte	131250	Rocafuerte
359			Costa	13	Manabi	1301	Portoviejo	130155	Riochico (RÝo Chico)
359			Costa	13	Manabi	1301	Portoviejo	130151	Abd¾n Calderon (San Francisco)
360			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
360			Sierra	05	Cotopaxi	0505	Salcedo	050554	Mulliquindil (Santa Ana)
360			Sierra	18	Tungurahua	1808	Pillaro	180856	San JosÚ de Poalo
361			Costa	09	Guayas	0908	El Empalme	090851	Guayas (Pueblo Nuevo)
361			Costa	09	Guayas	0908	El Empalme	090850	Velasco Ibarra(cab. en El Empalme)
362			Costa	12	Los R¦os	1207	Ventanas	120751	Quinsaloma
362			Sierra	05	Cotopaxi	0503	Pangua	050351	Moraspungo
362			Costa	12	Los R¦os	1205	Quevedo	120553	San Carlos
362			Costa	12	Los R¦os	1207	Ventanas	120752	Zapotal
363			Sierra	05	Cotopaxi	0501	Latacunga	050152	Belisario Quevedo (Guanailin)
363			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
363			Sierra	05	Cotopaxi	0505	Salcedo	050554	Mulliquindil (Santa Ana)
364	130950	Montecristi	Costa	13	Manabi	1309	Montecristi	130950	Montecristi
365			Costa	13	Manabi	1311	Pichincha	131150	Pichincha
365			Costa	09	Guayas	0908	El Empalme	090850	Velasco Ibarra(cab. en El Empalme)
365			Costa	09	Guayas	0908	El Empalme	090852	El Rosario
366			Costa	13	Manabi	1301	Portoviejo	130154	Pueblo Nuevo
366			Costa	13	Manabi	1301	Portoviejo	130155	Riochico (RÝo Chico)
366			Costa	13	Manabi	1301	Portoviejo	130151	Abd¾n Calderon (San Francisco)
366			Costa	13	Manabi	1301	Portoviejo	130152	Alhajuela (Bajo Grande)
367			Costa	13	Manabi	1308	Manta	130850	Manta
367			Costa	13	Manabi	1308	Manta	130851	San Lorenzo
367									
368			AmazonÝa	15	Napo	1501	Tena	150154	Pano
368			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
368			Sierra	18	Tungurahua	1808	Pillaro	180856	San JosÚ de Poalo
368			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
368			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
369	050351	Moraspungo	Sierra	05	Cotopaxi	0503	Pangua	050351	Moraspungo
370			Costa	13	Manabi	1307	Junin	130750	Junin
370			Costa	13	Manabi	1301	Portoviejo	130152	Alhajuela (Bajo Grande)
370			Costa	13	Manabi	1301	Portoviejo	130156	San Placido
370			Costa	13	Manabi	1313	Santa Ana	131352	Honorato Vßsquez (cab. en Vßsquez)
371	160451	Curaray	AmazonÝa	16	Pastaza	1604	Arajuno	160451	Curaray
372			Costa	13	Manabi	1311	Pichincha	131150	Pichincha
372			Costa	13	Manabi	1302	Bolivar	130250	Calceta
372			Costa	13	Manabi	1311	Pichincha	131152	San Sebastian
372			Costa	13	Manabi	1301	Portoviejo	130156	San Placido
373			AmazonÝa	15	Napo	1501	Tena	150155	Puerto Misahualli
373			AmazonÝa	15	Napo	1501	Tena	150156	Puerto Napo
373			AmazonÝa	15	Napo	1509	Carlos Julio Arosemena Tola	150950	Carlos Julio Arosemena Tola (Zatza-Yacu)
374			Sierra	05	Cotopaxi	0503	Pangua	050351	Moraspungo
374			Sierra	05	Cotopaxi	0503	Pangua	050353	Ram¾n Campa±a
374			Sierra	05	Cotopaxi	0503	Pangua	050350	El Coraz¾n
375	050451	Angamarca	Sierra	05	Cotopaxi	0504	Pujili	050451	Angamarca
376			Costa	13	Manabi	1301	Portoviejo	130152	Alhajuela (Bajo Grande)
376			Costa	13	Manabi	1301	Portoviejo	130156	San Placido
376			Costa	13	Manabi	1313	Santa Ana	131352	Honorato Vßsquez (cab. en Vßsquez)
377			Sierra	05	Cotopaxi	0504	Pujili	050450	Pujili
377			Sierra	05	Cotopaxi	0505	Salcedo	050552	Cusubamba
377			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
378			Costa	12	Los R¦os	1205	Quevedo	120550	Quevedo
378			Costa	12	Los R¦os	1207	Ventanas	120751	Quinsaloma
378			Costa	12	Los R¦os	1205	Quevedo	120553	San Carlos
378			Costa	12	Los R¦os	1212	Mocache	121250	Mocache
378			Costa	12	Los R¦os	1207	Ventanas	120752	Zapotal
379			Sierra	18	Tungurahua	1808	Pillaro	180856	San JosÚ de Poalo
379			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
379			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
379			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
380			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
380			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
380			Sierra	18	Tungurahua	1808	Pillaro	180855	San Andres
380			Sierra	18	Tungurahua	1808	Pillaro	180854	Presidente Urbina (Chagrapamba-Patzucul)
380			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
381			Sierra	05	Cotopaxi	0503	Pangua	050353	Ram¾n Campa±a
381			Sierra	05	Cotopaxi	0504	Pujili	050451	Angamarca
381			Sierra	05	Cotopaxi	0503	Pangua	050350	El Coraz¾n
381			Sierra	05	Cotopaxi	0503	Pangua	050352	Pinllopata
381			Sierra	02	Bol¦var	0201	Guaranda	020151	Facundo Vela
382			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
382			Sierra	18	Tungurahua	1808	Pillaro	180856	San JosÚ de Poalo
382			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
382			Sierra	18	Tungurahua	1808	Pillaro	180855	San Andres
382			Sierra	05	Cotopaxi	0505	Salcedo	050553	Mulalillo
382			Sierra	18	Tungurahua	1808	Pillaro	180854	Presidente Urbina (Chagrapamba-Patzucul)
382			Sierra	18	Tungurahua	1801	Ambato	180167	Cunchibamba
383	121250	Mocache	Costa	12	Los R¦os	1212	Mocache	121250	Mocache
384			Sierra	05	Cotopaxi	0504	Pujili	050450	Pujili
384			Sierra	05	Cotopaxi	0505	Salcedo	050550	San Miguel
384			Sierra	05	Cotopaxi	0505	Salcedo	050552	Cusubamba
384			Sierra	05	Cotopaxi	0505	Salcedo	050553	Mulalillo
384			Sierra	18	Tungurahua	1801	Ambato	180167	Cunchibamba
384			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
385			Costa	13	Manabi	1301	Portoviejo	130156	San Placido
385			Costa	13	Manabi	1313	Santa Ana	131352	Honorato Vßsquez (cab. en Vßsquez)
385			Costa	13	Manabi	1313	Santa Ana	131353	La Uni¾n
386	090450	Balzar	Costa	09	Guayas	0904	Balzar	090450	Balzar
387			AmazonÝa	15	Napo	1509	Carlos Julio Arosemena Tola	150950	Carlos Julio Arosemena Tola (Zatza-Yacu)
387			AmazonÝa	16	Pastaza	1603	Santa Clara	160350	Santa Clara
388			Costa	13	Manabi	1301	Portoviejo	130151	Abd¾n Calderon (San Francisco)
388			Costa	13	Manabi	1313	Santa Ana	131352	Honorato Vßsquez (cab. en Vßsquez)
388			Costa	13	Manabi	1313	Santa Ana	131351	Ayacucho
388			Costa	13	Manabi	1313	Santa Ana	131350	Santa Ana
389			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
389			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
389			Sierra	18	Tungurahua	1808	Pillaro	180855	San Andres
389			Sierra	05	Cotopaxi	0505	Salcedo	050553	Mulalillo
389			Sierra	18	Tungurahua	1808	Pillaro	180854	Presidente Urbina (Chagrapamba-Patzucul)
389			Sierra	18	Tungurahua	1801	Ambato	180167	Cunchibamba
389			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
389			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
390			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
390			Sierra	18	Tungurahua	1808	Pillaro	180855	San Andres
390			Sierra	05	Cotopaxi	0505	Salcedo	050553	Mulalillo
390			Sierra	18	Tungurahua	1808	Pillaro	180854	Presidente Urbina (Chagrapamba-Patzucul)
390			Sierra	18	Tungurahua	1801	Ambato	180167	Cunchibamba
390			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
390			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
391	160450	Arajuno	AmazonÝa	16	Pastaza	1604	Arajuno	160450	Arajuno
392			Costa	09	Guayas	0904	Balzar	090450	Balzar
392			Costa	13	Manabi	1313	Santa Ana	131355	San Pablo
393			Sierra	05	Cotopaxi	0505	Salcedo	050553	Mulalillo
393			Sierra	18	Tungurahua	1801	Ambato	180167	Cunchibamba
393			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
393			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
393			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
393			Sierra	18	Tungurahua	1801	Ambato	180151	Ambatillo
393			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
393			Sierra	18	Tungurahua	1801	Ambato	180163	San Bartolome (Pinllog)
394			Costa	12	Los R¦os	1207	Ventanas	120751	Quinsaloma
394			Costa	12	Los R¦os	1212	Mocache	121250	Mocache
394			Costa	12	Los R¦os	1207	Ventanas	120752	Zapotal
394			Sierra	02	Bol¦var	0207	Las Naves	020750	Las Naves
395			Sierra	05	Cotopaxi	0504	Pujili	050451	Angamarca
395			Sierra	05	Cotopaxi	0503	Pangua	050350	El Coraz¾n
395			Sierra	05	Cotopaxi	0503	Pangua	050352	Pinllopata
396			Costa	13	Manabi	1313	Santa Ana	131351	Ayacucho
396			Costa	13	Manabi	1313	Santa Ana	131353	La Uni¾n
396			Costa	13	Manabi	1313	Santa Ana	131350	Santa Ana
397			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
397			Sierra	18	Tungurahua	1801	Ambato	180152	Atahualpa
398			Sierra	18	Tungurahua	1802	Ba?os	180252	RiÝ Negro
398			Sierra	18	Tungurahua	1802	Ba?os	180253	RÝo Verde
399			Sierra	05	Cotopaxi	0504	Pujili	050451	Angamarca
399			Sierra	18	Tungurahua	1801	Ambato	180164	San Fernando (Pasa San Fernando)
399			Sierra	18	Tungurahua	1801	Ambato	180152	Atahualpa
399			Sierra	18	Tungurahua	1801	Ambato	180161	Pilaguin (Pilahuin)
400			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
400			Sierra	18	Tungurahua	1808	Pillaro	180851	Baquerizo Moreno
400			Sierra	18	Tungurahua	1805	Patate	180552	Los Andes (cab. en Poatug)
400			Sierra	18	Tungurahua	1805	Patate	180551	El Triunfo
401			Costa	13	Manabi	1313	Santa Ana	131350	Santa Ana
401			Costa	13	Manabi	1316	24 De Mayo	131650	Sucre
402			Sierra	02	Bol¦var	0201	Guaranda	020151	Facundo Vela
402			Sierra	02	Bol¦var	0201	Guaranda	020160	San Luis de Pambil
403			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
403			Sierra	18	Tungurahua	1808	Pillaro	180854	Presidente Urbina (Chagrapamba-Patzucul)
403			Sierra	18	Tungurahua	1801	Ambato	180167	Cunchibamba
403			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
403			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
403			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
403			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
403			Sierra	18	Tungurahua	1801	Ambato	180163	San Bartolome (Pinllog)
404			AmazonÝa	15	Napo	1509	Carlos Julio Arosemena Tola	150950	Carlos Julio Arosemena Tola (Zatza-Yacu)
404			AmazonÝa	16	Pastaza	1603	Santa Clara	160350	Santa Clara
405			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
405			Sierra	18	Tungurahua	1801	Ambato	180164	San Fernando (Pasa San Fernando)
405			Sierra	18	Tungurahua	1801	Ambato	180152	Atahualpa
406			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
406			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
406			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
406			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
406			Sierra	18	Tungurahua	1808	Pillaro	180851	Baquerizo Moreno
406			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
406			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
406			Sierra	18	Tungurahua	1805	Patate	180552	Los Andes (cab. en Poatug)
406			Sierra	18	Tungurahua	1807	Pelileo	180754	Chiquincha (cab. en Chiquincha Grande)
407			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
407			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
407			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
407			Sierra	18	Tungurahua	1808	Pillaro	180851	Baquerizo Moreno
407			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
407			Sierra	18	Tungurahua	1805	Patate	180552	Los Andes (cab. en Poatug)
408			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
408			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
408			Sierra	18	Tungurahua	1801	Ambato	180152	Atahualpa
408			Sierra	18	Tungurahua	1801	Ambato	180151	Ambatillo
408			Sierra	18	Tungurahua	1801	Ambato	180150	Ambato
408			Sierra	18	Tungurahua	1801	Ambato	180165	Santa Rosa
408			Sierra	18	Tungurahua	1801	Ambato	180163	San Bartolome (Pinllog)
409			Sierra	18	Tungurahua	1808	Pillaro	180853	Marcos Espinel (Chacata)
409			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
409			Sierra	18	Tungurahua	1808	Pillaro	180854	Presidente Urbina (Chagrapamba-Patzucul)
409			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
409			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
409			Sierra	18	Tungurahua	1808	Pillaro	180851	Baquerizo Moreno
409			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
409			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
409			Sierra	18	Tungurahua	1805	Patate	180552	Los Andes (cab. en Poatug)
409			Sierra	18	Tungurahua	1801	Ambato	180160	Picaigua
409			Sierra	18	Tungurahua	1807	Pelileo	180754	Chiquincha (cab. en Chiquincha Grande)
410	130650	Jipijapa	Costa	13	Manabi	1306	Jipijapa	130650	Jipijapa
411	120950	Palenque	Costa	12	Los R¦os	1209	Palenque	120950	Palenque
412	020159	Simiatug	Sierra	02	Bol¦var	0201	Guaranda	020159	Simiatug
413			Sierra	18	Tungurahua	1801	Ambato	180164	San Fernando (Pasa San Fernando)
413			Sierra	18	Tungurahua	1801	Ambato	180161	Pilaguin (Pilahuin)
414	160250	Mera	AmazonÝa	16	Pastaza	1602	Mera	160250	Mera
415			Sierra	02	Bol¦var	0201	Guaranda	020160	San Luis de Pambil
415			Sierra	02	Bol¦var	0207	Las Naves	020750	Las Naves
415			Sierra	02	Bol¦var	0201	Guaranda	020155	Salinas
416			Sierra	18	Tungurahua	1808	Pillaro	180850	Pillaro
416			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
416			Sierra	18	Tungurahua	1801	Ambato	180168	Unamuncho
416			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
416			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
416			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
416			Sierra	18	Tungurahua	1801	Ambato	180150	Ambato
416			Sierra	18	Tungurahua	1801	Ambato	180160	Picaigua
416			Sierra	18	Tungurahua	1807	Pelileo	180754	Chiquincha (cab. en Chiquincha Grande)
416			Sierra	18	Tungurahua	1807	Pelileo	180755	El Rosario (Rumichaca)
417			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
417			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
417			Sierra	18	Tungurahua	1808	Pillaro	180851	Baquerizo Moreno
417			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
417			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
417			Sierra	18	Tungurahua	1805	Patate	180552	Los Andes (cab. en Poatug)
417			Sierra	18	Tungurahua	1807	Pelileo	180754	Chiquincha (cab. en Chiquincha Grande)
417			Sierra	18	Tungurahua	1807	Pelileo	180755	El Rosario (Rumichaca)
417			Sierra	18	Tungurahua	1807	Pelileo	180756	GarcÝa Moreno (Chumaqui)
417			Sierra	18	Tungurahua	1807	Pelileo	180750	Pelileo
417			Sierra	18	Tungurahua	1805	Patate	180550	Patate
418			Costa	13	Manabi	1309	Montecristi	130950	Montecristi
418			Costa	13	Manabi	1306	Jipijapa	130650	Jipijapa
418			Costa	13	Manabi	1306	Jipijapa	130656	Membrillal
418			Costa	13	Manabi	1306	Jipijapa	130658	Puerto De Cayo
419			Costa	13	Manabi	1313	Santa Ana	131350	Santa Ana
419			Costa	13	Manabi	1306	Jipijapa	130650	Jipijapa
419			Costa	13	Manabi	1316	24 De Mayo	131650	Sucre
420			Costa	12	Los R¦os	1207	Ventanas	120752	Zapotal
420			Sierra	02	Bol¦var	0201	Guaranda	020160	San Luis de Pambil
420			Sierra	02	Bol¦var	0207	Las Naves	020750	Las Naves
421			Sierra	18	Tungurahua	1802	Ba?os	180252	RiÝ Negro
421			Sierra	18	Tungurahua	1802	Ba?os	180253	RÝo Verde
421			Sierra	18	Tungurahua	1802	Ba?os	180254	Ulba
422			Sierra	18	Tungurahua	1801	Ambato	180153	Augusto N. Martinez (Mundugleo)
422			Sierra	18	Tungurahua	1801	Ambato	180159	Pasa
422			Sierra	18	Tungurahua	1801	Ambato	180151	Ambatillo
422			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
422			Sierra	18	Tungurahua	1801	Ambato	180150	Ambato
422			Sierra	18	Tungurahua	1801	Ambato	180160	Picaigua
422			Sierra	18	Tungurahua	1807	Pelileo	180755	El Rosario (Rumichaca)
422			Sierra	18	Tungurahua	1801	Ambato	180165	Santa Rosa
422			Sierra	18	Tungurahua	1801	Ambato	180155	Huachi Grande
422			Sierra	18	Tungurahua	1801	Ambato	180166	Totoras
422			Sierra	18	Tungurahua	1801	Ambato	180163	San Bartolome (Pinllog)
423			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
423			Sierra	18	Tungurahua	1801	Ambato	180150	Ambato
423			Sierra	18	Tungurahua	1801	Ambato	180160	Picaigua
423			Sierra	18	Tungurahua	1807	Pelileo	180754	Chiquincha (cab. en Chiquincha Grande)
423			Sierra	18	Tungurahua	1807	Pelileo	180755	El Rosario (Rumichaca)
423			Sierra	18	Tungurahua	1807	Pelileo	180756	GarcÝa Moreno (Chumaqui)
423			Sierra	18	Tungurahua	1801	Ambato	180155	Huachi Grande
423			Sierra	18	Tungurahua	1801	Ambato	180166	Totoras
423			Sierra	18	Tungurahua	1807	Pelileo	180758	Salasaca
424			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
424			Sierra	18	Tungurahua	1808	Pillaro	180852	Emilio Maria Teran(Rumipamba)
424			Sierra	18	Tungurahua	1808	Pillaro	180851	Baquerizo Moreno
424			Sierra	18	Tungurahua	1808	Pillaro	180857	San Miguelito
424			Sierra	18	Tungurahua	1801	Ambato	180156	Izamba
424			Sierra	18	Tungurahua	1805	Patate	180552	Los Andes (cab. en Poatug)
424			Sierra	18	Tungurahua	1801	Ambato	180150	Ambato
424			Sierra	18	Tungurahua	1801	Ambato	180160	Picaigua
424			Sierra	18	Tungurahua	1807	Pelileo	180754	Chiquincha (cab. en Chiquincha Grande)
424			Sierra	18	Tungurahua	1807	Pelileo	180755	El Rosario (Rumichaca)
424			Sierra	18	Tungurahua	1807	Pelileo	180756	GarcÝa Moreno (Chumaqui)
424			Sierra	18	Tungurahua	1807	Pelileo	180750	Pelileo
424			Sierra	18	Tungurahua	1805	Patate	180550	Patate
425			Galßpagos	20	Gal?pagos	2001	San Cristobal	200152	Isla Santa Maria (Floreana)
425									
426			Costa	13	Manabi	1306	Jipijapa	130658	Puerto De Cayo
426									
427			Sierra	18	Tungurahua	1805	Patate	180553	Sucre (cab. en Sucre-Patate-Urcu)
427			Sierra	18	Tungurahua	1802	Ba?os	180253	RÝo Verde
427			Sierra	18	Tungurahua	1805	Patate	180551	El Triunfo
